TIPO;DIRECCION;IDENTIFICADOR;CODIGO;CODNDP,N,19,0;TIPO DE VALLA;TIPO DE SUELO;LOCALIZACION;ACCESO;N.ELEMENTOS;AREA;PERIMETRO;DIRECCION AUXLIAR;DISTRITO;BARRIO;latitud;longitud;UTMX;UTMY
AREA INFANTIL;CALLE JORDI SOLE TURA nº 13;4475;16201;31039542;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;4;84,676;37,68;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,493479;-3,607852;448489,222;4482708,375
AREA INFANTIL;CALLE JORDI SOLE TURA nº 23;4476;16202;31039547;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;4;203,971;58,03;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,493481;-3,607283;448537,465;4482708,266
AREA INFANTIL;CALLE JULIO CANO LASSO nº 47;4477;16196;31040778;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;3;205,103;58,31;0;HORTALEZA;VALDEFUENTES;40,493495;-3,606114;448636,533;4482709,145
AREA INFANTIL;CALLE JORDI SOLE TURA nº 2;4472;16199;31055118;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;2;198,941;57,61;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,493467;-3,610595;448256,735;4482708,642
AREA INFANTIL;CALLE JORDI SOLE TURA nº 2;4471;16200;31055118;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;1;198,303;56,95;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,493365;-3,610796;448239,643;4482697,387
AREA INFANTIL;CALLE ANTONIO MIRO VALVERDE nº 53;4478;16220;31052028;VALLA METALICA;ARENA;EN ZONA DE BULEVAR;0;1;220,334;60,52;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,499138;-3,610579;448262,435;4483338,105
AREA INFANTIL;CALLE ANTONIO MIRO VALVERDE nº 53;4479;16219;31052028;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;1;159,306;51,97;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,498765;-3,610553;448264,386;4483296,617
AREA INFANTIL;CALLE LEANDRO SILVA nº 10;4480;16218;31038923;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;3;214,246;59,83;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,4977;-3,610542;448264,464;4483178,435
AREA INFANTIL;CALLE FELIX CANDELA nº 137;4482;16217;31039074;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;3;167,969;51,89;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,497265;-3,610538;448264,466;4483130,158
AREA INFANTIL;CALLE FELIX CANDELA nº 132;4150;16216;31043535;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;4;535,709;99,43;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,496402;-3,610517;448265,594;4483034,377
AREA INFANTIL;CALLE FELIX CANDELA nº 132;4481;16215;31043535;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;1;343,864;75,23;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,495909;-3,610527;448264,431;4482979,64
AREA INFANTIL;CALLE JOSEFINA ALDECOA nº 74;4151;16208;31044277;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;6;150,502;49,05;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,498185;-3,61429;447947,316;4483234,487
AREA INFANTIL;CALLE JOSEFINA ALDECOA nº 58;4152;16208;31036137;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;6;150,502;49,05;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,497557;-3,614282;447947,502;4483164,803
AREA INFANTIL;CALLE JOSEFINA ALDECOA nº 37;4153;16206;31044453;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;1;233,487;63,38;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,496406;-3,614275;447947,172;4483037,033
AREA INFANTIL;CALLE JOSEFINA ALDECOA nº 31;4154;16221;31042722;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;1;226,999;62,06;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,49588;-3,614279;447946,429;4482978,614
AREA INFANTIL;CALLE JOSEFINA ALDECOA nº 25;4155;16222;31042823;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;1;191,187;55,89;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,495152;-3,614263;447947,21;4482897,774
AREA INFANTIL;CALLE JOSEFINA ALDECOA nº 8;4156;16223;31039817;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;4;180,712;56,02;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,493552;-3,614231;447948,659;4482720,147
AREA INFANTIL;CALLE FINA DE CALDERON nº 68;4157;16209;31039808;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;2;139,127;47,58;0;HORTALEZA;VALDEFUENTES;40,497517;-3,618125;447621,776;4483162,618
AREA INFANTIL;CALLE FINA DE CALDERON nº 44;4158;16211;31039807;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;3;187,101;55,31;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,496377;-3,618129;447620,554;4483036,081
AREA INFANTIL;CALLE FINA DE CALDERON nº 27;4159;16212;31055892;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;4;229,06;60,58;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,495939;-3,618141;447619,206;4482987,478
AREA INFANTIL;CALLE FINA DE CALDERON nº 26;4160;16213;31041200;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;2;122,53;44,48;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,495106;-3,618123;447620,125;4482894,929
AREA INFANTIL;CALLE FINA DE CALDERON nº 8;4161;16214;31039805;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;5;187,292;57,64;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,493543;-3,61808;447622,491;4482721,421
AREA INFANTIL;AVENIDA SECUNDINO ZUAZO nº 19;4163;16225;31050588;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;1;193,402;56,22;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,496347;-3,621858;447304,568;4483035,012
AREA INFANTIL;CALLE JOSE ANTONIO CODERCH nº 46;4164;16226;31048138;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;3;132,434;46,01;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,495093;-3,621845;447304,706;4482895,752
AREA INFANTIL;CALLE JOSE ANTONIO CODERCH nº 30;4165;16227;31039919;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;2;192,443;56,1;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,494675;-3,621846;447304,267;4482849,372
AREA INFANTIL;CALLE JOSE ANTONIO CODERCH nº 7;4166;16228;31039794;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;2;184,648;56,78;MEDIANA VALDEBEBAS;HORTALEZA;VALDEFUENTES;40,493524;-3,62183;447304,71;4482721,591
AREA INFANTIL;CALLE FERNANDO HIGUERAS nº 69;4167;21064;31042716;SIN VALLA;ARENA;EN ZONA DE BULEVAR;0;1;170,443;52,3;MEDIANA VALDEBEBAS;BARAJAS;TIMÓN;40,486159;-3,609704;448326,648;4481896,845
AREA INFANTIL;CALLE PERALES DEL RIO nº 4;4172;18088;31042403;SIN VALLA;ARENA;0;0;5;168,824;47,92;0;VILLA DE VALLECAS;CASCO HISTÓRICO DE VALLECAS;40,368218;-3,631284;446404,171;4468818,395
AREA INFANTIL;AVENIDA MAYORAZGO nº 20;4173;18087;31028725;SIN VALLA;ARENA;0;0;5;136,819;43,24;0;VILLA DE VALLECAS;CASCO HISTÓRICO DE VALLECAS;40,369569;-3,632138;446332,699;4468968,889
AREA INFANTIL;CALLE ISLA DE GUAM nº 38;4170;18085;31037184;SIN VALLA;ARENA;0;0;3;327,28;69,45;0;VILLA DE VALLECAS;CASCO HISTÓRICO DE VALLECAS;40,367902;-3,636866;445929,986;4468786,684
AREA INFANTIL;CALLE MORATA DE TAJUÑA nº 37;4171;18086;31037183;SIN VALLA;ARENA;0;0;5;322,123;69,37;0;VILLA DE VALLECAS;CASCO HISTÓRICO DE VALLECAS;40,367374;-3,638104;445824,51;4468728,814
AREA INFANTIL;AVENIDA VEINTICINCO DE SEPTIEMBRE nº 6;1694;20003;31052504;VALLA METALICA CON COLORINES;ARENA;0;0;5;642,967;101,45;Pza · PLAZA ENSIDESA , ASCENDIENTE 1: 208 · SALVA;SAN BLAS - CANILLEJAS;SALVADOR;40,444025;-3,624104;447073,132;4477228,583
AREA INFANTIL;CALLE GRAN AVENIDA nº 22;955;12111;11080732;SIN VALLA;ARENA;0;0;1;93,962;44,94;PZA. PROMESAS;USERA;ORCASITAS;40,368953;-3,706199;440044,533;4468948,011
AREA INFANTIL;CALLE GRAN AVENIDA nº 24;956;12112;11080733;VALLA METALICA CON COLORINES;ARENA;0;0;2;188,463;55,99;PZA. PROMESAS;USERA;ORCASITAS;40,368954;-3,705993;440061,995;4468948,011
AREA INFANTIL;CALLE GRAN AVENIDA nº 35;901;12046;11080713;VALLA METALICA CON COLORINES;SUELO CAUCHO CON DIBUJOS;0;0;4;141,525;48,32;Pza · PLAZA MIL DELEGADOS , ASCENDIENTE 1: 121 ·;USERA;ORCASITAS;40,369809;-3,705867;440073,438;4469042,769
AREA INFANTIL;AVENIDA DAROCA nº 89;1303;15131;20117832;VALLA METALICA CON COLORINES;ARENA;EN PARQUE ARRIAGA;0;4;148,401;43,28;PARQUE DE ARRIAGA;CIUDAD LINEAL;VENTAS;40,427153;-3,646409;445167,862;4475369,405
AREA INFANTIL;AVENIDA DAROCA nº 89;1236;15057;20117832;VALLA METALICA CON COLORINES;ARENA;EN PARQUE ARRIAGA;0;6;262,583;64,75;PARQUE DE ARRIAGA;CIUDAD LINEAL;VENTAS;40,427117;-3,646123;445192,1;4475365,214
AREA INFANTIL;CALLE FERNANDO GABRIEL nº 15;4366;15082;31047127;VALLA METALICA CON COLORINES;ARENA;0;ACCESO CON VALLA RETRANQUEADA;4;282,922;83,15;0;CIUDAD LINEAL;PUEBLO NUEVO;40,425028;-3,638266;445856,896;4475128,474
AREA INFANTIL;AVENIDA DEMOCRACIA nº 41;1691;19060;20106910;VALLA METALICA CON COLORINES;ARENA;EN PARQUE VALDEBERNARDO ESTE;0;4;409,857;84,36;PARQUE AVD DE LA DEMOCRACIA;VICALVARO;AMBROZ;40,401694;-3,616761;447663,066;4472525,489
AREA INFANTIL;CALLE LADERA DE LOS ALMENDROS nº 46;1690;19059;31010689;VALLA METALICA CON COLORINES;ARENA;EN PARQIE VALDEBERNARDO - M4;0;5;268,145;64,92;PARQUE LADERA DE LOS ALMENDROS - M40;VICALVARO;AMBROZ;40,395571;-3,62718;446774,114;4471852,062
AREA INFANTIL;CALLE HACIENDA DE PAVONES nº 165;1181;14107;11102961;VALLA METALICA CON COLORINES;CAUCHO CON LOSETAS LISAS;EN ZONA INTERBLOQUES;0;4;123,19;45,77;0;MORATALAZ;VINATEROS;40,402559;-3,638705;445801,666;4472634,732
AREA INFANTIL;CALLE GRANITO nº 20;3294;2086;31006449;VALLA METALICA VERDE;ARENA;0;0;6;741,519;97,89;0;ARGANZUELA;DELICIAS;40,393334;-3,692605;441219,841;4471645,195
AREA INFANTIL;CALLE ARCAUTE nº 4;1834;20183;20090507;SIN VALLA;GRAVA;0;0;6;251,366;88,87;C · CALLE ARCAUTE 4 , ASCENDIENTE 1: 206 · REJAS;SAN BLAS - CANILLEJAS;REJAS;40,443139;-3,576846;451080,274;4477102,934
AREA INFANTIL;CALLE CONCEJAL GINES MELENDEZ nº 15;1901;20204;31036104;VALLA METALICA CON COLORINES;ARENA;0;0;4;181,862;54,67;C · CALLE CAMINO VIEJO DE BARAJAS , ASCENDIENTE 1;SAN BLAS - CANILLEJAS;REJAS;40,442354;-3,575046;451232,317;4477014,859
AREA INFANTIL;CALLE DEYANIRA nº 8;1824;20173;31053840;VALLA METALICA CON COLORINES;CAUCHO LOSTEAS LISAS;0;ACCESO CON VALLA RETRANQUEADA;5;199,211;57;C · CALLE DEYANIRA 23-33 , ASCENDIENTE 1: 206 · R;SAN BLAS - CANILLEJAS;REJAS;40,442852;-3,587942;450139,005;4477077,33
AREA INFANTIL;AVENIDA QUINTA nº 26;1839;20188;11137125;VALLA METALICA CON COLORINES;ARENA;EN PARQUE;0;3;283,995;69,89;C · CALLE ONCE , ASCENDIENTE 1: 206 · REJAS , ASC;SAN BLAS - CANILLEJAS;REJAS;40,444359;-3,596557;449409,519;4477249,465
AREA INFANTIL;AVENIDA SEGUNDA nº 4;1768;20106;31004092;VALLA METALICA CON COLORINES;ARENA;0;ACCESO CON VALLA RETRANQUEADA;4;288,967;66,8;Pza · PLAZA MAYOR DE REJAS , ASCENDIENTE 1: 206 ·;SAN BLAS - CANILLEJAS;REJAS;40,44738;-3,594647;449573,805;4477583,712
AREA INFANTIL;AVENIDA SEPTIMA nº 58;1835;20184;20174883;SIN VALLA;ARENA;0;0;7;473,447;157,86;Av · AVENIDA SEPTIMA 58 POST. , ASCENDIENTE 1: 20;SAN BLAS - CANILLEJAS;REJAS;40,447886;-3,599156;449191,778;4477642,425
AREA INFANTIL;AVENIDA SEPTIMA nº 35;1801;20150;31054045;SIN VALLA;ARENA;EN PARQUE;0;7;1102,76;139,05;Av · AVENIDA SEPTIMA , ASCENDIENTE 1: 206 · REJAS;SAN BLAS - CANILLEJAS;REJAS;40,448355;-3,601398;449002,027;4477695,814
AREA INFANTIL;CALLE SOTO HIDALGO nº 2;1876;21027;11139928;VALLA METALICA CON COLORINES;ARENA;0;0;4;221,207;59,43;Av · AVENIDA HISPANIDAD , ASCENDIENTE 1: 211 · AL;BARAJAS;ALAMEDA DE OSUNA;40,459428;-3,580239;450804,364;4478912,929
AREA INFANTIL;CALLE SOTO HIDALGO nº 6;1877;21028;11139930;SIN VALLA;ARENA;0;0;2;96,643;39,48;Av · AVENIDA HISPANIDAD , ASCENDIENTE 1: 211 · AL;BARAJAS;ALAMEDA DE OSUNA;40,460481;-3,57937;450878,803;4479029,304
AREA INFANTIL;CALLE BERGANTIN nº 26;1875;21026;31043159;VALLA METALICA CON COLORINES;SUELO CAUCHO CON DIBUJOS;0;ACCESO CON VALLA RETRANQUEADA;4;181,043;55,37;Av · AVENIDA CANTABRIA , ASCENDIENTE 1: 211 · ALA;BARAJAS;ALAMEDA DE OSUNA;40,459137;-3,582802;450586,886;4478882,083
AREA INFANTIL;CALLE BALANDRO nº 18;1884;21035;11140130;VALLA DE INFRAESTRUCTURA;ARENA;0;ACCESO VALLA RETRANQUEADA;4;220,389;60,39;C · CALLE BALANDRO , ASCENDIENTE 1: 211 · ALAMEDA;BARAJAS;ALAMEDA DE OSUNA;40,452253;-3,5911;449878,169;4478122,626
AREA INFANTIL;CALLE OBENQUE nº 3;1880;21031;20047257;VALLA METALICA CON COLORINES;ARENA;0;0;4;253,284;56,88;C · CALLE OBENQUE , ASCENDIENTE 1: 211 · ALAMEDA;BARAJAS;ALAMEDA DE OSUNA;40,451284;-3,594364;449600,722;4478016,948
AREA INFANTIL;CALLE VELERO nº 5;1881;21032;20047287;VALLA METALICA CON COLORINES;ARENA;0;0;4;252,246;56,74;C · CALLE OBENQUE , ASCENDIENTE 1: 211 · ALAMEDA;BARAJAS;ALAMEDA DE OSUNA;40,451283;-3,593663;449660,161;4478016,346
AREA INFANTIL;CALLE CARABELA nº 7;1882;21033;20107539;VALLA METALICA DE COLORINES - VALLA PISTA POLIDEPORTIVA;ARENA;0;0;3;179,262;75,21;C · CALLE GALEÓN , ASCENDIENTE 1: 211 · ALAMEDA D;BARAJAS;ALAMEDA DE OSUNA;40,455006;-3,586727;450251,002;4478425,712
AREA INFANTIL;PASEO ALAMEDA DE OSUNA nº 48;1888;21041;31004721;VALLA METALICA CON COLORINES;ARENA;0;0;4;200,207;59,95;P? · PASEO ALAMEDA DE OSUNA 48 POSTERIOR , ASCEND;BARAJAS;ALAMEDA DE OSUNA;40,45385;-3,598377;449262,363;4478304,003
AREA INFANTIL;CALLE BAHIA DE SANTA POLA nº 56;1868;21019;20148724;VALLA METALICA DE COLORINES - VALLA VEGETAL;ARENA;0;0;5;435,635;88,94;C · CALLE BAHIA DE SANTA POLA , ASCENDIENTE 1: 21;BARAJAS;CORRALEJOS;40,467241;-3,592935;449733,788;4479787,314
AREA INFANTIL;CALLE BAHIA DE SANTA POLA nº 31;1867;21018;20149962;VALLA VEGETAL;ARENA;0;0;4;629,149;89,46;C · CALLE BAHIA DE SANTA POLA , ASCENDIENTE 1: 21;BARAJAS;CORRALEJOS;40,466854;-3,592482;449771,852;4479744,079
AREA INFANTIL;CALLE BAHIA DE SANTA POLA nº 68;1869;21020;20143672;VALLA METALICA DE COLORINES - VALLA VEGETAL;ARENA;0;0;6;438,623;89,67;C · CALLE BAHIA DE SANTA POLA , ASCENDIENTE 1: 21;BARAJAS;CORRALEJOS;40,46772;-3,593304;449702,862;4479840,718
AREA INFANTIL;CALLE BAHIA DE SANTANDER nº 27;1890;21043;20137060;VALLA METALICA CON COLORINES;ARENA;0;0;5;129,572;52,43;C · CALLE BAHIA DE SANTANDER 19 , ASCENDIENTE 1:;BARAJAS;CORRALEJOS;40,466122;-3,595887;449482,637;4479664,78
AREA INFANTIL;CALLE TINTIN Y MILU nº 6;1886;21039;20176048;VALLA METALICA CON COLORINES;ARENA - CAUCHO LIOS PARCIALMENTE;0;0;2;297,529;61,36;C · CALLE TINTIN Y MILU 12 , ASCENDIENTE 1: 211 ·;BARAJAS;ALAMEDA DE OSUNA;40,461931;-3,586141;450305,824;4479194,094
AREA INFANTIL;CALLE BURRIANA nº 67;1887;21040;31037744;VALLA METALICA CON COLORINES;ARENA;0;ACCESO CON VALLA RETRANQUEADA;5;287,724;66,07;Av · AVENIDA LOGROÑO , ASCENDIENTE 1: 215 · CORRA;BARAJAS;CORRALEJOS;40,466926;-3,583094;450567,8;4479746,786
AREA INFANTIL;CALLE LA ILIADA nº 4;1842;20192;31050830;VALLA METALICA CON COLORINES;LOSETAS CAUCHO LISAS;0;0;3;75,015;34,61;C · CALLE ILIADA 25 , ASCENDIENTE 1: 207 · CANILL;SAN BLAS - CANILLEJAS;ROSAS;40,435513;-3,608476;448392,025;4476274,475
AREA INFANTIL;CALLE MARIA DE MAEZTU nº 148;5136;8184;31049966;SIN VALLA;ARENA;EN PARQUE ARROYO FRESNO;0;1;218,482;59,12;PARQUE ARROYOFRESNO;FUENCARRAL - ELPARDO;MIRASIERRA;40,496718;-3,721583;438854,272;4483140,456
AREA INFANTIL;CALLE MARIA DE MAEZTU nº 144;5138;8183;31049948;VALLA METALICA DE COLORINES;ARENA;EN PARQUE ARROYO FRESNO;VALLA RETRANMQEUADA;3;101,965;40,35;PARQUE ARROYOFRESNO;FUENCARRAL - ELPARDO;MIRASIERRA;40,496241;-3,722051;438814,122;4483087,888
AREA INFANTIL;CALLE MARIA DE MAEZTU nº 140;5142;8182;31052390;SIN VALLA;ARENA;EN PARQUE ARROYO FRESNO;0;1;344,51;74,18;PARQUE ARROYOFRESNO;FUENCARRAL - ELPARDO;MIRASIERRA;40,495566;-3,722755;438753,859;4483013,454
AREA INFANTIL;CALLE SENDA DEL INFANTE nº 54;5145;8181;31037710;SIN VALLA;ARENA;EN PARQUE ARROYO FRESNO;0;2;261,339;68,62;PARQUE ARROYOFRESNO;FUENCARRAL - ELPARDO;MIRASIERRA;40,493672;-3,724794;438579,393;4482804,552
AREA INFANTIL;PLAZA TRES OLIVOS nº 3;336;8012;20136196;VALLA METALICA DE COLORINES;CAUCHO CON DIBUJOS;0;ACCESO CON VALLA RETRANQUEADA;2;139,573;47,95;Pza · PLAZA LOS TRES OLIVOS , ASCENDIENTE 1: 086;FUENCARRAL - ELPARDO;VALVERDE;40,501161;-3,690306;441508,488;4483612,397
AREA INFANTIL;PLAZA TRES OLIVOS nº 7;335;8011;20129147;VALLA METALICA DE COLORINES;CAUCHO DE LOSETAS LISAS;0;ACCESO CON VALLA RETRANQUEADA;3;118,774;43,73;Pza · PLAZA LOS TRES OLIVOS , ASCENDIENTE 1: 086;FUENCARRAL - ELPARDO;VALVERDE;40,501625;-3,690344;441505,665;4483664,011
AREA INFANTIL;CALLE ALONSO QUIJANO nº 52;338;8015;20076777;SIN VALLA;CAUCHO LISO;0;0;4;119,124;43,62;C · CALLE ALONSO QUIJANO , ASCENDIENTE 1: 086 · V;FUENCARRAL - ELPARDO;VALVERDE;40,502153;-3,692769;441300,646;4483724,217
AREA INFANTIL;CALLE PICO DE LOS ARTILLEROS nº 116;1145;14056;11103267;VALLA METALICA DE TUBOS CERRADA;ARENA;0;0;4;87,198;34,73;C · CALLE PICO DE LOS ARTILLEROS 118 , ASCENDIENT;MORATALAZ;VINATEROS;40,405909;-3,641725;445548,09;4473008,441
AREA INFANTIL;CALLE CAMINO DE LOS VINATEROS nº 134;5331;14109;11103187;VALLA METALICA DE COLORINES;ARENA;0;0;6;321,775;85,33;CENTRO SALUD EL TORETE;MORATALAZ;VINATEROS;40,4066;-3,645816;445201,531;4473087,644
AREA INFANTIL;CALLE SIERRA ELVIRA nº 37;1090;13157;11142928;SIN VALLA;CAUCHO LISO COLOR AZUL;0;0;1;320,645;71,94;C · CALLE SIERRA ELVIRA 37 , ASCENDIENTE 1: 136 ·;PUENTE DE VALLECAS;NUMANCIA;40,405462;-3,6603;443971,555;4472970,405
AREA INFANTIL;PLAZA SANTA ANA nº 4;21;1024;11003872;VALLA METALICA DE COLORINES;CAUCHO LISO COLOR NARANJA;0;0;2;72,768;36,25;Pza · PLAZA SANTA ANA , ASCENDIENTE 1: 013 · CORT;CENTRO;CORTES;40,414847;-3,700575;440562,387;4474038,426
AREA INFANTIL;PLAZA SANTA ANA nº 8;20;1023;11003720;VALLA METALICA DE COLORINES;CAUCHO CON COLORINES;0;0;3;50,435;28,66;Pza · PLAZA SANTA ANA 8 , ASCENDIENTE 1: 013 · CO;CENTRO;CORTES;40,414586;-3,700684;440552,834;4474009,508
AREA INFANTIL;PLAZA TIRSO DE MOLINA nº 2;36;1043;11001662;SIN VALLA;CAUCHO LISO COLOR VERDE;EN PLAZA PEATONAL;0;3;26,494;23,68;PLAZA TIRSO DE MOLINA, ZONA 2;CENTRO;EMBAJADORES;40,41238;-3,703632;440300,796;4473766,649
AREA INFANTIL;PLAZA TIRSO DE MOLINA nº 4;27;1031;11001664;SIN VALLA;CAUCHO LISO COLOR VERDE;EN PLAZA PEATONAL;0;4;81,054;48,84;Pza · PLAZA TIRSO DE MOLINA , ASCENDIENTE 1: 012;CENTRO;EMBAJADORES;40,412351;-3,703912;440276,992;4473763,614
AREA INFANTIL;CALLE MINISTRILES CHICA nº 1;34;1039;20004678;VALLA DE INFRAESTRUCTURA;LOSETA CAUCHO COLOR MARRON;0;0;4;77,038;55,09;C · CALLE MINISTRILES 19 , ASCENDIENTE 1: 012 · E;CENTRO;EMBAJADORES;40,410716;-3,7024;440403,902;4473581,166
AREA INFANTIL;CALLE AMPARO nº 26;17;1020;31050625;SIN VALLA;CAUCHO LISO COLOR MARRON;0;0;4;104,203;46,28;C · CALLE MESON DE PAREDES 46 , ASCENDIENTE 1: 01;CENTRO;EMBAJADORES;40,409704;-3,703343;440322,981;4473469,411
AREA INFANTIL;CALLE SOMBRERETE nº 26;19;1022;11002132;VALLA DE MADERA DE COLOR MARRON;ARENA;0;0;5;201,231;73,58;Pza · PLAZA AGUSTÍN LARA , ASCENDIENTE 1: 012 · E;CENTRO;EMBAJADORES;40,408452;-3,703781;440284,699;4473330,744
AREA INFANTIL;CALLE CAPITAN SALAZAR MARTINEZ nº 2;13;1016;31009298;VALLA METALICA DE COLOR VERDE;ARENA;0;0;7;365,973;90,28;Pza · PLAZA PUERTA DE TOLEDO , ASCENDIENTE 1: 012;CENTRO;EMBAJADORES;40,407282;-3,71025;439734,712;4473205,287
AREA INFANTIL;RONDA SEGOVIA nº 77;14;1017;20064572;VALLA METALICA DE COLOR VERDE;ARENA;EN PARQUE DALIEDA DE SAN FRANCISCO;VALLA RETRANQUEADA EN ENTRADA;6;161,422;58,7;C · CALLE GRAN VIA DE SAN FRANCISCO 9 , ASCENDIEN;CENTRO;PALACIO;40,407969;-3,713184;439486,396;4473283,555
AREA INFANTIL;CALLE VENTOSA nº 23;15;1018;11001131;VALLA METALICA DE COLOR VERDE;ARENA;EN PARQUE DALIEDA DE SAN FRANCISCO;VALLA RETRANQUEADA EN ENTRADA;5;261,333;70,52;C · CALLE VENTOSA , ASCENDIENTE 1: 011 · PALACIO;CENTRO;PALACIO;40,408337;-3,714536;439372,047;4473325,281
AREA INFANTIL;CALLE GALILEO nº 35;323;7021;31044128;VALLA DE INFRAESTRUCTURA;CAUCHO LOSETAS COLOR MARRON;0;0;5;377,874;78,49;Jar · JARDINES CENTRO CULTURAL GALILEO , ASCENDIE;CHAMBERI;ARAPILES;40,433373;-3,711292;439669,619;4476102,086
AREA INFANTIL;CALLE CONDE DUQUE nº 11;1;1001;31044314;VALLA METALICA DE COLOR VERDE;ARENA;0;0;4;325,811;75,55;C · CALLE CONDE DUQUE 36 , ASCENDIENTE 1: 015 · U;CENTRO;UNIVERSIDAD;40,428657;-3,710583;439725,618;4475578,132
AREA INFANTIL;PLAZA COMENDADORAS nº 7;3;1005;11006379;VALLA METALICA DE COLORINES;CAUCHO COLORINES;0;VALLA RETRANQUEADA EN ENTRADA;5;144,938;54,01;Pza · PLAZA COMENDADORAS , ASCENDIENTE 1: 015 · U;CENTRO;UNIVERSIDAD;40,427214;-3,708997;439858,862;4475416,884
AREA INFANTIL;CUESTA SANTO DOMINGO nº 22;29;1033;11000189;VALLA METALICA DE COLORINES;CAUCHO COLORINES CON DIBUJOS;0;0;2;63,31;32,78;C · CALLE CUESTA DE SANTO DOMINGO 22 , ASCENDIENT;CENTRO;PALACIO;40,419865;-3,708532;439891,72;4474600,825
AREA INFANTIL;CUESTA SANTO DOMINGO nº 9;28;1032;11000193;VALLA METALICA DE COLORINES;CAUCHO COLORINES CON DIBUJOS;0;0;2;50,314;28,6;C · CALLE CUESTA DE SANTO DOMINGO 16 , ASCENDIENT;CENTRO;PALACIO;40,419916;-3,709;439852,058;4474606,75
AREA INFANTIL;PLAZA SANTA MARIA SOLEDAD TORRES ACOSTA nº 1;30;1034;31037270;VALLA METALICA DE COLORINES;CAUCHO COLORINES;0;0;5;124,48;54,67;Pza · PLAZA SANTA MARIA SOLEDAD TORRES ACOSTA , A;CENTRO;UNIVERSIDAD;40,420942;-3,704908;440200,094;4474717,847
AREA INFANTIL;CALLE LUIS MARTINEZ FEDUCHI nº 40;4368;16229;31051971;SIN VALLA;ARENA;ZONA INTERBLOQUES;0;1;84,75;37,47;0;HORTALEZA;VALDEFUENTES;40,501048;-3,641445;445648,522;4483568,641
AREA INFANTIL;CALLE LUIS MARTINEZ FEDUCHI nº 96;4367;16230;31041752;SIN VALLA;ARENA;ZONA INTERBLOQUES;0;2;116,907;43,33;0;HORTALEZA;VALDEFUENTES;40,500338;-3,643562;445468,595;4483491,184
AREA INFANTIL;CALLE LAGUNA NEGRA nº 2;1182;14108;20146497;VALLA METALICA DE COLORINES;ARENA;EN PARQUE VANDEL;0;7;356,642;76,4;PARQUE VANDEL;MORATALAZ;HORCAJO;40,404134;-3,629042;446622,863;4472803,614
